id,safra,y,VAR_6,VAR_20,VAR_19,VAR_25,VAR_44,VAR_9,VAR_57,VAR_33
387,201404,0,2658.0,12,35.0,0.0,5.0,1000.0,68,3.0
388,201404,0,1071.0,5,0.0,0.0,11.0,970.0,40,0.0
389,201404,1,346.0,12,0.0,0.0,0.0,1500.0,36,0.0
390,201409,0,243.0,12,0.0,0.0,0.0,800.0,52,0.0
391,201404,1,680.0,12,0.0,0.0,0.0,1000.0,31,0.0
392,201406,0,316.0,10,0.0,0.0,0.0,700.0,33,0.0
393,201405,1,535.0,12,0.0,0.0,0.0,1200.0,44,0.0
394,201401,1,1132.0,12,0.0,2.0,7.0,2500.0,31,0.0
395,201403,0,252.0,12,0.0,0.0,0.0,600.0,35,0.0
396,201403,0,378.0,10,0.0,0.0,0.0,450.0,59,0.0
397,201401,0,1944.0,12,2.0,4.0,0.0,1200.0,55,2.0
398,201409,0,3256.0,12,29.0,11.0,12.0,1600.0,57,19.0
399,201401,1,613.0,12,0.0,0.0,0.0,1000.0,65,0.0
400,201410,0,577.0,12,0.0,0.0,0.0,1500.0,46,0.0
401,201410,1,713.0,12,0.0,0.0,1.0,900.0,32,0.0
402,201403,1,902.0,12,0.0,0.0,5.0,853.85,29,0.0
403,201405,1,221.0,12,0.0,0.0,0.0,500.0,45,0.0
404,201405,1,252.0,12,0.0,0.0,0.0,2881.8,56,0.0
405,201401,0,464.0,12,0.0,0.0,0.0,500.0,27,0.0
406,201404,0,200.0,12,0.0,0.0,0.0,500.0,30,0.0
407,201403,0,298.0,12,0.0,0.0,0.0,800.0,23,0.0
408,201401,0,418.0,12,0.0,0.0,0.0,1867.25,50,0.0
409,201403,1,460.0,12,0.0,0.0,0.0,2164.82,32,0.0
410,201403,0,4808.0,6,57.0,8.0,12.0,300.0,54,11.0
411,201408,1,475.0,5,0.0,0.0,0.0,700.0,28,0.0
412,201404,0,2903.0,3,33.0,11.0,12.0,400.0,56,6.0
413,201405,0,358.0,4,0.0,0.0,0.0,170.0,53,0.0
414,201410,0,3340.0,12,45.0,10.0,12.0,1000.0,41,8.0
415,201402,1,854.0,12,0.0,0.0,4.0,1000.0,40,0.0
416,201403,1,2674.0,6,6.0,0.0,0.0,500.0,54,3.0
417,201407,0,793.0,4,0.0,0.0,3.0,320.0,35,0.0
418,201406,0,2236.0,3,15.0,2.0,10.0,250.0,53,6.0
419,201410,0,4565.0,12,67.0,8.0,12.0,2140.0,53,22.0
420,201409,0,560.0,12,0.0,0.0,0.0,1000.0,66,0.0
421,201407,0,3486.0,10,58.0,6.0,9.0,1500.0,53,9.0
422,201404,1,498.0,12,0.0,0.0,0.0,600.0,40,0.0
423,201410,0,828.0,12,0.0,0.0,3.0,1000.0,25,0.0
424,201404,0,3890.0,12,19.0,8.0,12.0,1000.0,69,4.0
425,201410,0,207.0,4,0.0,0.0,0.0,300.0,30,0.0
426,201404,1,610.0,12,0.0,0.0,0.0,1176.88,23,0.0
427,201412,0,1309.0,4,0.0,5.0,8.0,600.0,45,0.0
428,201402,0,615.0,12,0.0,0.0,0.0,800.0,34,0.0
429,201409,0,949.0,6,0.0,0.0,9.0,600.0,56,0.0
430,201407,1,549.0,12,0.0,0.0,0.0,1000.0,31,0.0
431,201401,1,555.0,10,0.0,0.0,0.0,1083.85,41,0.0
432,201407,1,826.0,12,0.0,0.0,3.0,1000.0,30,0.0
433,201410,1,837.0,12,0.0,0.0,4.0,2150.0,61,0.0
434,201407,0,785.0,8,0.0,0.0,2.0,500.0,27,0.0
435,201401,0,537.0,12,0.0,0.0,0.0,800.0,42,0.0
436,201409,0,532.0,12,0.0,0.0,0.0,2000.0,44,0.0
437,201403,0,216.0,12,0.0,0.0,0.0,447.24,24,0.0
438,201404,0,1382.0,12,0.0,7.0,2.0,911.15,45,0.0
439,201403,0,630.0,8,0.0,0.0,0.0,1000.0,32,0.0
440,201401,0,606.0,12,0.0,0.0,0.0,952.91,39,0.0
441,201402,0,800.0,12,0.0,0.0,2.0,1200.0,26,0.0
442,201409,1,199.0,10,0.0,0.0,0.0,600.0,49,0.0
443,201408,0,1342.0,12,0.0,7.0,10.0,954.11,38,0.0
444,201406,1,4156.0,12,65.0,9.0,10.0,3000.0,54,16.0
445,201411,0,260.0,12,0.0,0.0,0.0,600.0,33,0.0
446,201406,0,2513.0,6,21.0,0.0,3.0,500.0,37,2.0
447,201401,1,548.0,12,0.0,0.0,0.0,1040.0,39,0.0
448,201401,0,246.0,12,0.0,0.0,0.0,1000.0,46,0.0
449,201407,0,4869.0,12,63.0,8.0,12.0,2761.23,56,33.0
450,201411,0,853.0,3,0.0,0.0,4.0,200.0,31,0.0
451,201410,1,276.0,12,0.0,0.0,0.0,952.49,55,0.0
452,201407,0,486.0,12,0.0,0.0,0.0,800.0,23,0.0
453,201401,0,561.0,12,0.0,0.0,0.0,1000.0,52,0.0
454,201412,0,807.0,12,0.0,0.0,2.0,1000.0,31,0.0
455,201401,1,406.0,12,0.0,0.0,0.0,500.0,32,0.0
456,201405,0,259.0,12,0.0,0.0,0.0,955.35,52,0.0
457,201401,0,459.0,12,0.0,0.0,0.0,950.0,20,0.0
458,201408,1,2292.0,5,5.0,1.0,12.0,1000.0,53,3.0
459,201410,0,1350.0,12,0.0,7.0,12.0,1933.84,39,0.0
460,201412,0,1567.0,12,2.0,7.0,5.0,2000.0,47,2.0
461,201407,0,338.0,12,0.0,0.0,0.0,1000.0,37,0.0
462,201404,1,335.0,12,0.0,0.0,0.0,1343.65,56,0.0
463,201404,0,926.0,3,0.0,0.0,5.0,350.0,61,0.0
464,201408,0,351.0,5,0.0,0.0,0.0,300.0,32,0.0
465,201407,1,769.0,6,0.0,0.0,2.0,1024.78,48,0.0
466,201404,0,491.0,12,0.0,0.0,0.0,420.0,33,0.0
467,201405,1,232.0,12,0.0,0.0,0.0,812.5,42,0.0
468,201411,1,1471.0,12,0.0,5.0,5.0,2000.0,32,1.0
469,201412,1,721.0,12,0.0,0.0,0.0,1693.6,60,0.0
470,201401,1,792.0,12,0.0,0.0,2.0,2000.0,34,0.0
471,201410,1,329.0,12,0.0,0.0,0.0,1000.0,48,0.0
472,201408,0,593.0,8,0.0,0.0,0.0,500.0,57,0.0
473,201410,0,4835.0,6,40.0,0.0,10.0,1000.0,75,10.0
474,201412,0,1250.0,12,0.0,4.0,10.0,600.0,37,0.0
475,201401,0,675.0,12,0.0,0.0,0.0,1700.0,34,0.0
476,201405,0,597.0,8,0.0,0.0,0.0,1400.0,29,0.0
477,201409,1,2890.0,12,30.0,0.0,0.0,2509.35,78,3.0
478,201412,1,629.0,12,0.0,0.0,0.0,1400.0,24,0.0
479,201403,1,703.0,5,0.0,0.0,0.0,600.0,42,0.0
480,201409,0,495.0,12,0.0,0.0,0.0,600.0,28,0.0
481,201403,0,4938.0,12,86.0,5.0,8.0,652.38,47,20.0
482,201405,0,4683.0,12,14.0,0.0,0.0,2000.0,64,8.0
483,201409,0,297.0,6,0.0,0.0,0.0,250.0,30,0.0
484,201401,1,405.0,12,0.0,0.0,0.0,610.0,33,0.0
485,201404,0,288.0,4,0.0,0.0,0.0,466.0,31,0.0
486,201410,1,246.0,12,0.0,0.0,0.0,1424.85,45,0.0
487,201403,1,384.0,10,0.0,0.0,0.0,500.0,29,0.0
488,201406,0,188.0,12,0.0,0.0,0.0,500.0,55,0.0
489,201409,1,385.0,12,0.0,0.0,0.0,1200.0,43,0.0
490,201404,0,601.0,8,0.0,0.0,0.0,800.0,54,0.0
491,201405,0,1606.0,12,5.0,11.0,12.0,1000.0,45,3.0
492,201405,0,547.0,3,0.0,0.0,0.0,200.0,27,0.0
493,201410,1,716.0,12,0.0,0.0,0.0,1637.88,30,0.0
494,201402,0,478.0,12,0.0,0.0,0.0,1000.0,66,0.0
495,201401,1,610.0,12,0.0,0.0,0.0,1000.0,27,0.0
496,201402,0,823.0,12,0.0,0.0,4.0,3000.0,41,0.0
497,201410,0,350.0,12,0.0,0.0,0.0,1000.0,27,0.0
498,201408,0,2543.0,12,19.0,9.0,12.0,850.0,39,3.0
499,201405,1,748.0,6,0.0,0.0,0.0,600.0,54,0.0
500,201407,0,3804.0,8,31.0,5.0,4.0,1000.0,32,28.0
501,201410,0,244.0,10,0.0,0.0,0.0,500.0,31,0.0
502,201407,1,778.0,10,0.0,0.0,2.0,700.0,47,0.0
503,201408,0,251.0,12,0.0,0.0,0.0,979.96,44,0.0
504,201407,1,1345.0,6,0.0,3.0,12.0,930.0,43,0.0
505,201406,0,3950.0,12,34.0,6.0,12.0,1000.0,42,31.0
506,201401,1,889.0,10,0.0,0.0,5.0,500.0,30,0.0
507,201410,1,265.0,12,0.0,0.0,0.0,2098.04,46,0.0
508,201408,0,607.0,12,0.0,0.0,0.0,1000.0,64,0.0
509,201403,0,435.0,12,0.0,0.0,2.0,1300.0,48,0.0
510,201403,1,488.0,12,0.0,0.0,0.0,300.0,45,0.0
511,201403,0,390.0,12,0.0,0.0,0.0,818.25,37,0.0
512,201401,0,4810.0,12,37.0,10.0,12.0,2000.0,59,14.0
513,201408,0,2669.0,10,20.0,0.0,1.0,1000.0,44,17.0
514,201411,0,200.0,12,0.0,0.0,0.0,1000.0,53,0.0
515,201403,1,1049.0,12,0.0,0.0,10.0,998.0,30,0.0
516,201406,0,340.0,12,0.0,0.0,0.0,1498.2,30,0.0
517,201402,0,3008.0,12,3.0,0.0,0.0,1000.0,30,6.0
518,201407,0,537.0,6,0.0,0.0,0.0,606.83,30,0.0
519,201407,0,575.0,12,0.0,0.0,0.0,1000.0,24,0.0
520,201409,1,2396.0,6,21.0,10.0,12.0,1000.0,31,6.0
521,201407,1,147.0,12,0.0,0.0,0.0,818.4,24,0.0
522,201403,0,867.0,3,0.0,0.0,4.0,200.0,34,0.0
523,201401,0,1212.0,5,0.0,2.0,5.0,500.0,32,0.0
524,201411,0,388.0,12,0.0,0.0,0.0,800.0,58,0.0
525,201402,1,1065.0,6,0.0,0.0,11.0,400.0,38,0.0
526,201404,0,333.0,10,0.0,0.0,0.0,1000.0,61,0.0
527,201412,0,2229.0,8,15.0,9.0,9.0,581.0,54,10.0
528,201410,0,175.0,12,0.0,0.0,0.0,960.3,30,0.0
529,201406,0,824.0,12,0.0,0.0,6.0,1000.0,68,0.0
530,201401,0,943.0,3,0.0,0.0,5.0,400.0,27,0.0
531,201409,1,254.0,12,0.0,0.0,0.0,1000.0,45,0.0
532,201401,0,251.0,3,0.0,0.0,0.0,200.0,66,0.0
533,201412,1,921.0,12,0.0,0.0,7.0,600.0,37,0.0
534,201401,0,385.0,10,0.0,0.0,0.0,600.0,58,0.0
535,201407,0,622.0,12,0.0,0.0,0.0,600.0,60,0.0
536,201406,0,392.0,12,0.0,0.0,0.0,1500.0,60,0.0
537,201407,0,2084.0,8,10.0,1.0,0.0,500.0,53,4.0
538,201407,1,908.0,12,0.0,0.0,5.0,1500.0,43,0.0
539,201406,0,2431.0,12,10.0,0.0,0.0,1800.0,52,2.0
540,201406,1,454.0,9,0.0,0.0,0.0,718.29,27,0.0
541,201404,0,380.0,12,0.0,0.0,0.0,2000.0,67,0.0
542,201407,0,184.0,12,0.0,0.0,0.0,2000.0,53,0.0
543,201402,0,3895.0,12,47.0,8.0,7.0,400.0,50,16.0
544,201409,0,273.0,12,0.0,0.0,0.0,1000.0,44,0.0
545,201407,1,279.0,12,0.0,0.0,0.0,1200.0,56,0.0
546,201410,1,4293.0,12,8.0,2.0,5.0,1060.27,67,14.0
547,201407,1,3177.0,12,8.0,9.0,12.0,2000.0,32,5.0
548,201404,0,3568.0,12,5.0,0.0,10.0,1100.0,44,2.0
549,201409,0,2041.0,12,8.0,0.0,0.0,1300.0,30,3.0
550,201401,1,1554.0,12,3.0,2.0,5.0,1000.0,38,1.0
551,201411,1,152.0,12,0.0,0.0,0.0,1800.0,48,0.0
552,201403,0,85.0,12,0.0,0.0,0.0,1470.74,67,0.0
553,201404,1,337.0,12,0.0,0.0,0.0,695.97,31,0.0
554,201401,0,1247.0,12,0.0,5.0,6.0,2000.0,39,0.0
555,201408,0,473.0,5,0.0,0.0,0.0,500.0,32,0.0
556,201407,0,478.0,12,0.0,0.0,0.0,1136.76,23,0.0
557,201404,0,1222.0,12,0.0,1.0,6.0,760.85,32,0.0
558,201408,0,616.0,12,0.0,0.0,0.0,970.15,37,0.0
559,201408,0,4404.0,12,73.0,9.0,7.0,1000.0,43,20.0
560,201409,0,2303.0,12,27.0,11.0,12.0,1000.0,66,1.0
561,201405,0,735.0,4,0.0,0.0,0.0,450.0,23,0.0
562,201407,0,2735.0,12,24.0,0.0,0.0,3000.0,34,5.0
563,201407,1,1834.0,12,8.0,7.0,12.0,400.0,54,5.0
564,201407,0,2871.0,4,35.0,9.0,11.0,300.0,41,7.0
565,201402,0,1732.0,12,5.0,9.0,12.0,2500.0,49,4.0
566,201407,0,1584.0,12,3.0,12.0,12.0,1900.0,53,1.0
567,201409,0,270.0,6,0.0,0.0,0.0,500.0,29,0.0
568,201411,0,1557.0,5,3.0,3.0,9.0,800.0,28,1.0
569,201411,0,2302.0,12,22.0,9.0,10.0,1500.0,65,4.0
570,201411,0,164.0,12,0.0,0.0,0.0,1000.0,56,0.0
571,201405,1,878.0,12,0.0,0.0,5.0,2583.0,42,0.0
572,201412,0,598.0,12,0.0,0.0,0.0,1000.0,27,0.0
573,201411,0,4682.0,12,17.0,4.0,0.0,3000.0,45,4.0
574,201406,0,212.0,12,0.0,0.0,0.0,800.0,56,0.0
575,201408,0,374.0,6,0.0,0.0,0.0,1000.0,57,0.0
576,201403,0,234.0,12,1.0,0.0,0.0,1130.5,36,9.0
577,201410,0,796.0,12,0.0,0.0,2.0,1700.0,43,0.0
578,201411,1,1885.0,12,8.0,1.0,0.0,1000.0,40,1.0
579,201412,0,1456.0,6,0.0,5.0,3.0,500.0,22,0.0
580,201404,0,378.0,10,0.0,0.0,0.0,404.0,36,0.0
581,201406,0,406.0,8,0.0,0.0,0.0,600.0,37,0.0
582,201409,1,546.0,12,0.0,0.0,0.0,500.0,45,0.0
583,201407,0,492.0,12,0.0,0.0,0.0,677.0,24,0.0
584,201408,0,1803.0,12,3.0,0.0,0.0,600.0,55,4.0
585,201411,0,2888.0,5,12.0,6.0,10.0,600.0,48,7.0
586,201410,1,1365.0,10,0.0,6.0,7.0,1000.0,33,0.0
587,201405,0,2029.0,12,13.0,1.0,0.0,800.0,41,5.0
588,201405,0,1398.0,12,0.0,4.0,0.0,900.0,63,0.0
589,201409,0,2536.0,12,25.0,9.0,12.0,600.0,57,10.0
590,201411,1,633.0,12,0.0,0.0,0.0,3000.0,34,0.0
591,201403,1,1603.0,12,4.0,9.0,11.0,1300.0,39,1.0
592,201403,0,812.0,12,0.0,0.0,3.0,2187.0,40,0.0
593,201406,1,2534.0,12,18.0,5.0,11.0,2000.0,45,16.0
594,201408,0,351.0,12,0.0,0.0,0.0,1527.84,59,0.0
595,201410,1,4289.0,12,53.0,10.0,10.0,1000.0,62,12.0
596,201410,0,1766.0,12,9.0,6.0,10.0,2000.0,54,2.0
597,201404,0,1769.0,12,2.0,4.0,12.0,1500.0,25,1.0
598,201408,1,3494.0,12,52.0,7.0,12.0,2800.0,55,15.0
599,201408,0,269.0,9,0.0,0.0,0.0,700.0,42,0.0
600,201403,0,1638.0,12,4.0,9.0,12.0,2759.03,44,2.0
601,201409,1,189.0,12,0.0,0.0,0.0,800.0,32,0.0
602,201412,1,376.0,10,0.0,0.0,0.0,200.0,21,0.0
603,201406,0,1682.0,12,4.0,6.0,12.0,995.07,23,2.0
604,201404,1,1341.0,12,0.0,3.0,9.0,1600.0,61,0.0
605,201402,0,644.0,7,0.0,0.0,0.0,918.6,52,0.0
606,201402,0,3095.0,12,38.0,12.0,12.0,2000.0,70,10.0
607,201406,1,928.0,12,0.0,0.0,6.0,2000.0,42,0.0
608,201412,0,1833.0,12,8.0,4.0,4.0,3000.0,67,2.0
609,201410,0,1454.0,12,0.0,11.0,12.0,3000.0,65,0.0
610,201406,1,339.0,12,0.0,0.0,0.0,700.0,43,0.0
611,201412,0,2065.0,12,12.0,3.0,0.0,1000.0,31,7.0
612,201406,0,1062.0,12,0.0,0.0,11.0,500.0,37,0.0
613,201406,0,324.0,10,0.0,0.0,0.0,1000.0,55,0.0
614,201401,0,680.0,12,0.0,0.0,0.0,1500.0,55,0.0
615,201405,0,434.0,12,0.0,0.0,0.0,800.0,51,0.0
616,201402,0,855.0,12,0.0,0.0,3.0,1000.0,28,0.0
617,201406,1,242.0,12,0.0,0.0,0.0,908.17,45,0.0
618,201408,0,138.0,12,0.0,0.0,0.0,1000.0,42,0.0
619,201410,0,615.0,3,0.0,0.0,0.0,300.0,29,0.0
620,201405,0,309.0,12,0.0,0.0,0.0,800.0,41,0.0
621,201401,0,,12,,,,936.83,27,
622,201407,0,476.0,12,0.0,0.0,0.0,1500.0,55,0.0
623,201410,0,1770.0,4,12.0,12.0,11.0,400.0,39,2.0
624,201411,0,1169.0,12,0.0,3.0,8.0,1000.0,44,0.0
625,201412,1,302.0,12,0.0,0.0,0.0,1710.32,55,0.0
626,201407,0,261.0,12,0.0,0.0,0.0,1000.0,34,0.0
627,201405,0,557.0,12,0.0,0.0,0.0,800.0,20,0.0
628,201401,0,399.0,12,0.0,0.0,0.0,700.0,48,0.0
629,201404,0,3101.0,12,29.0,9.0,9.0,1000.0,46,8.0
630,201402,1,975.0,12,0.0,0.0,8.0,968.71,23,0.0
631,201404,0,1137.0,6,0.0,1.0,12.0,200.0,22,0.0
632,201405,0,845.0,10,0.0,0.0,4.0,1055.8,28,0.0
633,201403,0,569.0,12,0.0,0.0,0.0,677.28,32,0.0
634,201410,0,3553.0,12,30.0,8.0,4.0,3000.0,35,15.0
635,201408,0,468.0,6,0.0,0.0,0.0,1000.0,36,0.0
636,201407,0,651.0,12,0.0,0.0,0.0,800.0,23,0.0
637,201411,0,446.0,6,0.0,0.0,0.0,532.57,32,0.0
638,201407,1,2106.0,12,21.0,10.0,12.0,3000.0,55,1.0
639,201403,0,2049.0,12,13.0,1.0,7.0,2600.0,61,7.0
640,201403,1,363.0,12,0.0,0.0,0.0,1562.37,29,0.0
641,201408,1,556.0,12,0.0,0.0,0.0,1500.0,36,0.0
642,201409,0,542.0,12,0.0,0.0,0.0,1500.0,44,0.0
643,201407,1,651.0,12,0.0,0.0,0.0,1600.0,42,0.0
644,201401,0,698.0,12,0.0,0.0,0.0,2660.0,54,0.0
645,201408,0,146.0,12,0.0,0.0,0.0,600.0,27,0.0
646,201407,0,870.0,12,0.0,0.0,5.0,500.0,54,0.0
647,201406,0,1379.0,12,0.0,9.0,12.0,600.0,23,0.0
648,201402,1,331.0,12,0.0,0.0,0.0,1220.0,31,0.0
649,201406,0,1202.0,6,0.0,4.0,8.0,300.0,52,0.0
650,201410,0,444.0,12,0.0,0.0,0.0,3000.0,57,0.0
651,201412,0,539.0,12,0.0,0.0,0.0,600.0,28,0.0
652,201408,0,588.0,12,0.0,0.0,0.0,568.0,42,0.0
653,201402,0,1995.0,7,15.0,10.0,7.0,500.0,45,3.0
654,201410,1,172.0,10,0.0,0.0,0.0,1000.0,28,0.0
655,201407,1,4044.0,12,25.0,0.0,0.0,2497.5,49,7.0
656,201406,1,740.0,12,0.0,0.0,1.0,2331.76,51,0.0
657,201409,0,225.0,12,0.0,0.0,0.0,1020.17,67,0.0
658,201409,0,795.0,5,0.0,0.0,3.0,300.0,66,0.0
659,201407,0,503.0,6,0.0,0.0,0.0,400.0,72,0.0
660,201402,0,266.0,8,0.0,0.0,0.0,278.23,30,0.0
661,201410,0,2939.0,6,4.0,0.0,1.0,1600.0,43,1.0
662,201402,1,265.0,12,0.0,0.0,0.0,978.53,32,0.0
663,201405,0,1087.0,12,0.0,0.0,2.0,1000.0,40,0.0
664,201409,0,644.0,12,0.0,0.0,0.0,700.0,31,0.0
665,201405,1,910.0,12,0.0,0.0,4.0,1500.0,35,0.0
666,201408,0,4829.0,12,6.0,0.0,5.0,1500.0,47,31.0
667,201407,0,262.0,8,0.0,0.0,0.0,574.0,41,0.0
668,201407,0,1939.0,12,11.0,7.0,12.0,809.85,44,6.0
669,201401,0,1757.0,3,7.0,5.0,10.0,500.0,55,3.0
670,201401,0,498.0,12,0.0,0.0,0.0,1769.87,46,0.0
671,201402,0,248.0,12,0.0,0.0,0.0,2200.0,47,0.0
672,201410,1,952.0,12,0.0,0.0,8.0,1140.0,58,0.0
673,201401,0,346.0,6,0.0,0.0,0.0,880.0,29,0.0
674,201404,1,241.0,12,0.0,0.0,0.0,1108.5,21,0.0
675,201401,0,1864.0,12,13.0,11.0,11.0,2887.12,66,1.0
676,201402,1,351.0,5,0.0,0.0,0.0,500.0,24,0.0
677,201408,0,900.0,12,0.0,0.0,8.0,1300.0,43,0.0
678,201402,0,1051.0,12,0.0,0.0,10.0,1500.0,37,0.0
679,201409,0,1314.0,10,0.0,7.0,12.0,1800.0,39,0.0
680,201403,0,281.0,12,0.0,0.0,0.0,1000.0,44,0.0
681,201410,0,191.0,12,0.0,0.0,0.0,300.0,54,0.0
682,201401,1,359.0,12,0.0,0.0,0.0,800.0,48,0.0
683,201408,1,744.0,6,0.0,0.0,1.0,1000.0,41,0.0
684,201409,0,432.0,12,0.0,0.0,0.0,1000.0,77,0.0
685,201411,1,209.0,12,0.0,0.0,0.0,2000.0,61,0.0
686,201401,0,2174.0,8,21.0,10.0,11.0,400.0,38,3.0
687,201407,1,971.0,8,0.0,0.0,8.0,500.0,33,0.0
688,201409,0,3378.0,12,40.0,9.0,12.0,1000.0,31,17.0
689,201409,0,1450.0,12,0.0,3.0,9.0,1500.0,66,0.0
690,201408,1,435.0,12,0.0,0.0,0.0,2000.0,54,0.0
691,201406,0,766.0,12,0.0,0.0,1.0,1500.0,54,0.0
692,201412,0,407.0,3,0.0,0.0,0.0,300.0,61,0.0
693,201409,1,1126.0,12,0.0,0.0,12.0,1500.0,27,0.0
694,201404,0,575.0,12,0.0,0.0,0.0,700.0,52,0.0
695,201403,0,443.0,8,0.0,0.0,0.0,709.41,28,0.0
696,201404,1,1055.0,10,0.0,0.0,11.0,600.0,28,0.0
697,201405,0,2646.0,8,20.0,0.0,1.0,700.0,47,10.0
698,201402,0,336.0,12,0.0,0.0,0.0,1542.85,54,0.0
699,201408,0,3203.0,12,51.0,12.0,1.0,1843.93,37,3.0
700,201407,0,201.0,12,0.0,0.0,0.0,606.63,39,0.0
701,201412,0,771.0,9,0.0,0.0,1.0,1000.0,70,0.0
702,201403,0,890.0,12,0.0,0.0,5.0,500.0,30,0.0
703,201401,0,3159.0,12,14.0,0.0,0.0,1000.0,69,4.0
704,201412,0,350.0,6,0.0,0.0,0.0,400.0,33,0.0
705,201408,0,202.0,12,0.0,0.0,0.0,3000.0,49,0.0
706,201404,1,228.0,8,0.0,0.0,0.0,1500.0,36,0.0
707,201404,1,2525.0,12,24.0,2.0,1.0,670.91,27,12.0
708,201411,0,763.0,3,0.0,0.0,1.0,400.0,27,0.0
709,201405,1,633.0,7,0.0,0.0,0.0,400.0,21,0.0
710,201410,1,388.0,12,0.0,0.0,0.0,1000.0,53,0.0
711,201401,0,900.0,12,0.0,0.0,5.0,2000.0,67,0.0
712,201412,0,257.0,12,0.0,0.0,0.0,700.0,49,0.0
713,201403,0,1708.0,10,6.0,0.0,6.0,700.0,61,3.0
714,201409,0,1130.0,3,0.0,0.0,10.0,300.0,37,0.0
715,201408,0,1221.0,12,0.0,3.0,8.0,918.0,54,0.0
716,201410,1,583.0,12,0.0,0.0,0.0,1066.0,42,0.0
717,201405,0,588.0,12,0.0,0.0,0.0,2670.0,63,0.0
718,201411,0,4353.0,12,19.0,8.0,6.0,1000.0,54,32.0
719,201412,1,882.0,12,0.0,0.0,4.0,2000.0,44,0.0
720,201404,1,184.0,12,0.0,0.0,0.0,660.54,25,0.0
721,201411,0,1050.0,12,0.0,0.0,10.0,1310.9,35,0.0
722,201408,0,2959.0,10,35.0,11.0,9.0,500.0,45,8.0
723,201401,0,1027.0,12,0.0,0.0,12.0,1083.86,54,0.0
724,201401,0,362.0,12,0.0,0.0,0.0,646.94,33,0.0
725,201402,1,575.0,12,0.0,0.0,0.0,500.0,57,0.0
726,201406,0,472.0,12,0.0,0.0,0.0,1000.0,42,0.0
727,201405,1,172.0,12,0.0,0.0,0.0,539.0,25,0.0
728,201409,0,1508.0,4,1.0,6.0,12.0,900.0,33,1.0
729,201408,1,1208.0,10,0.0,2.0,12.0,700.0,49,0.0
730,201406,0,4911.0,12,16.0,0.0,7.0,700.0,44,28.0
731,201412,0,498.0,12,0.0,0.0,1.0,953.52,24,0.0
732,201411,1,481.0,12,0.0,0.0,0.0,1000.0,36,0.0
733,201410,1,4355.0,10,73.0,4.0,0.0,1000.0,38,7.0
734,201402,0,203.0,12,0.0,0.0,0.0,521.1,37,0.0
735,201410,0,935.0,7,0.0,0.0,7.0,1343.32,52,0.0
736,201409,1,761.0,12,0.0,0.0,1.0,2000.0,41,0.0
737,201406,0,2071.0,12,7.0,9.0,8.0,1000.0,50,5.0
738,201402,0,693.0,12,0.0,0.0,0.0,1000.0,50,0.0
739,201410,0,,10,0.0,0.0,0.0,1000.0,33,0.0
740,201411,0,1309.0,3,0.0,0.0,11.0,200.0,38,0.0
741,201407,0,1201.0,12,0.0,0.0,4.0,2000.0,58,0.0
742,201412,1,905.0,12,0.0,0.0,6.0,2000.0,27,0.0
743,201404,1,846.0,12,0.0,0.0,4.0,1000.0,52,0.0
744,201403,0,1341.0,12,0.0,2.0,9.0,700.0,22,0.0
745,201405,0,609.0,12,0.0,0.0,0.0,250.0,74,0.0
746,201405,0,439.0,12,0.0,0.0,0.0,300.0,43,0.0
747,201405,0,3230.0,12,48.0,11.0,12.0,2000.0,56,10.0
748,201411,0,260.0,12,0.0,0.0,0.0,1000.0,34,0.0
749,201401,0,985.0,12,0.0,0.0,9.0,1000.0,41,0.0
750,201411,1,2903.0,12,9.0,0.0,8.0,713.41,49,3.0
751,201405,0,217.0,10,0.0,0.0,0.0,1600.0,59,0.0
752,201406,0,222.0,12,0.0,0.0,0.0,1136.58,28,0.0
753,201412,0,1220.0,6,0.0,3.0,7.0,250.0,55,0.0
754,201407,0,401.0,12,0.0,0.0,0.0,2020.48,43,0.0
755,201410,0,493.0,12,0.0,0.0,0.0,798.22,19,0.0
756,201403,0,681.0,4,0.0,0.0,0.0,500.0,32,0.0
757,201411,0,2988.0,6,31.0,1.0,0.0,500.0,65,6.0
758,201403,0,303.0,6,0.0,0.0,0.0,350.0,29,0.0
759,201404,0,712.0,12,0.0,0.0,0.0,350.0,26,0.0
760,201408,1,755.0,6,0.0,0.0,0.0,700.0,29,0.0
761,201412,0,162.0,12,0.0,0.0,0.0,1000.0,44,0.0
762,201407,0,2759.0,12,3.0,7.0,12.0,1903.04,50,2.0
763,201406,0,1645.0,12,5.0,10.0,12.0,955.54,28,1.0
764,201412,1,729.0,12,0.0,0.0,0.0,1000.0,49,0.0
765,201411,0,375.0,12,0.0,0.0,0.0,1000.0,49,0.0
766,201410,1,433.0,12,0.0,0.0,0.0,1668.56,33,0.0
767,201410,0,362.0,12,0.0,0.0,0.0,1500.0,55,0.0
768,201410,0,455.0,4,0.0,0.0,0.0,700.0,57,0.0
769,201406,0,,12,,,,1022.08,71,
770,201408,1,2937.0,12,28.0,9.0,10.0,1577.69,27,7.0
771,201401,0,1284.0,10,0.0,5.0,12.0,800.0,25,0.0
772,201410,0,1299.0,12,0.0,6.0,0.0,1200.0,61,0.0
773,201404,1,558.0,8,0.0,0.0,0.0,264.0,28,0.0
774,201401,0,191.0,12,0.0,0.0,0.0,500.0,60,0.0
775,201408,0,616.0,12,0.0,0.0,0.0,500.0,30,0.0
